"DESCRIPTION","units","source_key","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01","2023-03-01","2023-04-01","2023-05-01","2023-06-01","2023-07-01","2023-08-01","2023-09-01","2023-10-01","2023-11-01","2023-12-01","2024-01-01","2024-02-01","2024-03-01"
"United_States_all_sectors","number of customers","ELEC.CUSTOMERS.US-ALL.M","147916000","147500000","148657000","148387000","148055000","148728000","149282000","148560000","148915000","149216000","148544000","149835000","149158000","148963000","150355000","149340000","149976000","150311000","150065000","150433000","150429000","150361000","150334000","150936000","151095000","150455000","152073000","150949000","151783000","152126000","151550000","152318000","151662000","152408000","152355000","152578000","152693000","152176000","153250000","152768000","153586000","153410000","153368000","153987000","153229000","153940000","153616000","154043000","154428000","152788000","154726000","154494000","155069000","154673000","155192000","155347000","154958000","156054000","154991000","156056000","155663000","154862000","156217000","156156000","155927000","156609000","157379000","156671000","157003000","157215000","156589000","157983000","157172000","155864000","158790000","158168000","157963000","158930000","158919000","159067000","159138000","158703000","158373000","160112000","158858000","158767000","160644000","159340000","160010000","160433000","159929000","160950000","160582000","160689000","160567000","161169000","160518000","159862000","161412000","160041000","161235000","161420000","161131000","162239000","161462000","161947000","161586000","161945000","162505000","163714000","164267000"
